# {"t_start": 1568602935.3569562, "env_id": "HalfCheetah-v2"} 
r,l,t
-519.122092,1000,366.344356
-608.461826,1000,367.385528
-515.738562,1000,368.425602
-572.496496,1000,369.46541
-488.739213,1000,370.50555
-470.762795,1000,371.547419
-470.45294,1000,372.587279
-226.695403,1000,373.626987
-546.742672,1000,374.666949
-501.158338,1000,375.70745
-549.501843,1000,378.44937
-513.707751,1000,379.492634
-394.714591,1000,380.535892
-561.013751,1000,381.576549
-524.581306,1000,382.618377
-529.688222,1000,383.658814
-615.221955,1000,384.700445
-552.169815,1000,385.741611
-591.258154,1000,386.782754
-564.699781,1000,387.824274
-566.699469,1000,390.560483
-577.898137,1000,391.601618
-532.174444,1000,392.642602
-551.757794,1000,393.68265
-556.758051,1000,394.722523
-578.602839,1000,395.762495
-541.797947,1000,396.801832
-530.690208,1000,397.843166
-457.912039,1000,398.883165
-515.961154,1000,399.923919
-527.829714,1000,402.655779
-504.769051,1000,403.69839
-526.149624,1000,404.742612
-449.07722,1000,405.783385
-626.58366,1000,406.825126
-525.059897,1000,407.866428
-403.627695,1000,408.90688
-472.14967,1000,409.948922
-602.17598,1000,410.989523
-551.445974,1000,412.030094
-570.073636,1000,414.738223
-688.537657,1000,415.776184
-585.357531,1000,416.8145
-488.711525,1000,417.851359
-577.537348,1000,418.889818
-429.053306,1000,419.927839
-472.223211,1000,420.964886
-508.886373,1000,422.002283
-417.280922,1000,423.040052
-580.720598,1000,424.07804
-569.162197,1000,426.784247
-339.443587,1000,427.822762
-608.914166,1000,428.861918
-504.009801,1000,429.899693
-480.227029,1000,430.938197
-487.911863,1000,431.976313
-496.454775,1000,433.01477
-496.048222,1000,434.053186
-568.108728,1000,435.091719
-508.723573,1000,436.129377
-491.830011,1000,438.833696
-462.205825,1000,439.873078
-406.544047,1000,440.913291
-449.331175,1000,441.951473
-509.940589,1000,442.9901
-433.750811,1000,444.028604
-600.968469,1000,445.066925
-457.7621,1000,446.104729
-453.299786,1000,447.142427
-486.993244,1000,448.181303
-591.361542,1000,450.890989
-509.060919,1000,451.931535
-584.165992,1000,452.96996
-563.257416,1000,454.009731
-553.065222,1000,455.049295
-618.807543,1000,456.087072
-560.485961,1000,457.124942
-511.006985,1000,458.163177
-542.942728,1000,459.202092
-444.50031,1000,460.240932
-457.714882,1000,462.956116
-490.284001,1000,463.997604
-542.180047,1000,465.041187
-533.746383,1000,466.08247
-416.015591,1000,467.123947
-600.802804,1000,468.163274
-508.21833,1000,469.203116
-523.974358,1000,470.243142
-419.679848,1000,471.284581
-517.926299,1000,472.324687
-423.79322,1000,475.048488
-451.058339,1000,476.089213
-412.191762,1000,477.129944
-479.56136,1000,478.170763
-333.831566,1000,479.211894
-494.154026,1000,480.252641
-564.87345,1000,481.293486
-494.416118,1000,482.334046
-525.14097,1000,483.374388
-393.413359,1000,484.414323
-461.130553,1000,487.14752
-446.965982,1000,488.18737
-497.046629,1000,489.226161
-421.099127,1000,490.266105
-572.30332,1000,491.306261
-526.802764,1000,492.345006
-541.044026,1000,493.384106
-516.976901,1000,494.423977
-485.294513,1000,495.462877
-466.326921,1000,496.502759
-438.244888,1000,499.253479
-467.929842,1000,500.29222
-435.835233,1000,501.431316
-448.064534,1000,502.495893
-499.797962,1000,503.532292
-446.176078,1000,504.568653
-540.633044,1000,505.61079
-511.481226,1000,506.660606
-458.041555,1000,507.789019
-459.944763,1000,508.824906
-336.073201,1000,511.553192
-504.23535,1000,512.602884
-475.281481,1000,513.80369
-524.428942,1000,515.039546
-399.118076,1000,516.127823
-467.565912,1000,517.166527
-625.720208,1000,518.20485
-379.175311,1000,519.339051
-467.923143,1000,520.381218
-486.911814,1000,521.419886
-402.399687,1000,524.14271
-517.327321,1000,525.184001
-386.358776,1000,526.257601
-506.525962,1000,527.29385
-476.229551,1000,528.329271
-457.488424,1000,529.365563
-494.425261,1000,530.401232
-558.366945,1000,531.529118
-426.291219,1000,532.566483
-500.03617,1000,533.611162
-331.038205,1000,536.394969
-415.280678,1000,537.523637
-387.742706,1000,538.560437
-419.56917,1000,539.595703
-368.676828,1000,540.643045
-475.032896,1000,541.678234
-475.05941,1000,542.727498
-486.105038,1000,543.763113
-513.054135,1000,544.799439
-433.990541,1000,545.835199
-462.108756,1000,548.534574
-467.666063,1000,549.716556
-492.375109,1000,550.949826
-517.186994,1000,552.052887
-398.098748,1000,553.086585
-385.286438,1000,554.121784
-415.135736,1000,555.157456
-443.667237,1000,556.19228
-408.818223,1000,557.227551
-450.617768,1000,558.261989
-425.475221,1000,561.015783
-443.362709,1000,562.24954
-569.213372,1000,563.461246
-418.138743,1000,564.509424
-428.438148,1000,565.583036
-487.636511,1000,566.618906
-441.068019,1000,567.746336
-433.06271,1000,568.783323
-379.390241,1000,569.83911
-522.884613,1000,570.874873
-459.270891,1000,573.731066
-402.774528,1000,574.967045
-462.957091,1000,576.06387
-518.372469,1000,577.121202
-362.252328,1000,578.157162
-352.140622,1000,579.29327
-455.302748,1000,580.348294
-476.637255,1000,581.384084
-502.124464,1000,582.421352
-432.805286,1000,583.457831
-449.91706,1000,586.190566
-399.496677,1000,587.259383
-313.933581,1000,588.2971
-467.27769,1000,589.352941
-516.090658,1000,590.40284
-491.506595,1000,591.441204
-459.935703,1000,592.486703
-457.158427,1000,593.554327
-376.078866,1000,594.592453
-333.194987,1000,595.630311
-384.745448,1000,598.338968
-505.939133,1000,599.410211
-424.821258,1000,600.451729
-423.920133,1000,601.489587
-457.623282,1000,602.527803
-327.203396,1000,603.657824
-421.28198,1000,604.695025
-414.639464,1000,605.744184
-418.320644,1000,606.782387
-371.421441,1000,607.820072
-444.729812,1000,610.539794
-446.740616,1000,611.577971
-426.024297,1000,612.62668
-508.092019,1000,613.663974
-460.944626,1000,614.70574
-334.119362,1000,615.836561
-375.688337,1000,616.905574
-447.018565,1000,617.943224
-431.034059,1000,618.981088
-402.951911,1000,620.045037
-401.120719,1000,622.770325
-408.9692,1000,623.824589
-419.500379,1000,624.862197
-530.808202,1000,625.937383
-415.213099,1000,627.01176
-436.463767,1000,628.123531
-484.512588,1000,629.159716
-359.442509,1000,630.199089
-438.174473,1000,631.236459
-410.041463,1000,632.273459
-363.95737,1000,635.023396
-442.465735,1000,636.066295
-399.374975,1000,637.104207
-487.063748,1000,638.14201
-294.198138,1000,639.178785
-345.113719,1000,640.217011
-439.153826,1000,641.255206
-536.081641,1000,642.293072
-416.489251,1000,643.331337
-411.037039,1000,644.371094
-423.225244,1000,647.093409
-368.523815,1000,648.133154
-387.095763,1000,649.176023
-421.879836,1000,650.229395
-473.822312,1000,651.281414
-327.385628,1000,652.345943
-573.339946,1000,653.384943
-430.655768,1000,654.421584
-505.596521,1000,655.459309
-384.408266,1000,656.497573
-494.697892,1000,659.236223
-479.89497,1000,660.273378
-442.261032,1000,661.336587
-463.661817,1000,662.374352
-421.954063,1000,663.502566
-307.266188,1000,664.53975
-423.221983,1000,665.577357
-447.573131,1000,666.650287
-379.054363,1000,667.691048
-469.182444,1000,668.726741
-421.369249,1000,671.459343
-376.74401,1000,672.496238
-421.630589,1000,673.555187
-362.556874,1000,674.591843
-374.58689,1000,675.719645
-474.93802,1000,676.755987
-436.577346,1000,677.794344
-432.887336,1000,678.846983
-395.962112,1000,679.883126
-478.340124,1000,680.928993
-354.273505,1000,683.628369
-423.114045,1000,684.664299
-457.997559,1000,685.700706
-418.524153,1000,686.735542
-391.635993,1000,687.774905
-319.622113,1000,688.811247
-432.717115,1000,689.847473
-430.921855,1000,690.882497
-372.978414,1000,691.919177
-325.16373,1000,692.986022
-373.193243,1000,696.079072
-365.771586,1000,697.113017
-393.561127,1000,698.146603
-454.39402,1000,699.179926
-405.893939,1000,700.213025
-304.456213,1000,701.246795
-412.904543,1000,702.279796
-397.88749,1000,703.311777
-358.402564,1000,704.345357
-348.585723,1000,705.384108
-313.965721,1000,708.086599
-453.543252,1000,709.121213
-402.024872,1000,710.15622
-445.830692,1000,711.192159
-325.977479,1000,712.253721
-499.897349,1000,713.288265
-379.849627,1000,714.322778
-293.242737,1000,715.390393
-451.154052,1000,716.424774
-365.919381,1000,717.55234
-441.15517,1000,720.245899
-400.11568,1000,721.307908
-380.067355,1000,722.34843
-280.889574,1000,723.382726
-374.463243,1000,724.417607
-447.594704,1000,725.466817
-405.796603,1000,726.501735
-351.340994,1000,727.536734
-435.810554,1000,728.570663
-348.383011,1000,729.761465
-351.75591,1000,732.747844
-326.51138,1000,733.818353
-313.351891,1000,734.857089
-399.828477,1000,735.893093
-358.464974,1000,736.928839
-403.517862,1000,737.965047
-388.044283,1000,739.025667
-349.309693,1000,740.08018
-361.698445,1000,741.178017
-379.926295,1000,742.327191
-383.484214,1000,745.038417
-399.605516,1000,746.075943
-448.06947,1000,747.177678
-409.049404,1000,748.269569
-440.151166,1000,749.307989
-352.589488,1000,750.344407
-372.323313,1000,751.382939
-330.687382,1000,752.420785
-369.559664,1000,753.457881
-358.396658,1000,754.506104
-368.580146,1000,757.26503
-353.751854,1000,758.306919
-248.594059,1000,759.342927
-349.423154,1000,760.379573
-399.366602,1000,761.454407
-333.373978,1000,762.516846
-366.11042,1000,763.56777
-391.784146,1000,764.616601
-350.742192,1000,765.656167
-339.608336,1000,766.717025
-350.21591,1000,769.47371
-282.856482,1000,770.509892
-341.711222,1000,771.546244
-385.375897,1000,772.582567
-369.039365,1000,773.619856
-548.559411,1000,774.655075
-469.748986,1000,775.692254
-366.573453,1000,776.729914
-387.255678,1000,777.860441
-344.971338,1000,778.895751
-418.5655,1000,781.622844
-432.783857,1000,782.660015
-379.064411,1000,783.698243
-315.72266,1000,784.735409
-365.41435,1000,785.774284
-297.377912,1000,786.849405
-311.746586,1000,787.888066
-398.396941,1000,788.971078
-374.093998,1000,790.206381
-353.222127,1000,791.426565
-389.762055,1000,794.140878
-347.537457,1000,795.178209
-572.163481,1000,796.215382
-430.476677,1000,797.251566
-294.478809,1000,798.289659
-362.397955,1000,799.333441
-334.333175,1000,800.372027
-377.388041,1000,801.526651
-376.125095,1000,802.7634
-347.258015,1000,803.894287
-289.05381,1000,806.62631
-329.080556,1000,807.664345
-291.48087,1000,808.70037
-420.671711,1000,809.735878
-451.15832,1000,810.77187
-418.65293,1000,811.808923
-314.932919,1000,812.854948
-333.008606,1000,814.088877
-371.4865,1000,815.323586
-365.986086,1000,816.399594
-505.006335,1000,819.092245
-339.161182,1000,820.128047
-423.153097,1000,821.165981
-270.795017,1000,822.216772
-366.300025,1000,823.261989
-262.005876,1000,824.309438
-353.39368,1000,825.350224
-300.552043,1000,826.394835
-300.303952,1000,827.431052
-441.870172,1000,828.468188
-384.928043,1000,831.169323
-297.090817,1000,832.235656
-370.181794,1000,833.282257
-316.211908,1000,834.322459
-423.430973,1000,835.356287
-304.683602,1000,836.391431
-502.65374,1000,837.426124
-329.338509,1000,838.461792
-309.387923,1000,839.497222
-340.268777,1000,840.532489
-448.517799,1000,843.331683
-502.758045,1000,844.370626
-459.469972,1000,845.438473
-297.055904,1000,846.490369
-336.249028,1000,847.526253
-447.856656,1000,848.571055
-315.096504,1000,849.606944
-367.527126,1000,850.677695
-359.005128,1000,851.714883
-393.131332,1000,852.750705
-282.205932,1000,855.468189
-524.04201,1000,856.514883
-304.17514,1000,857.56591
-379.77627,1000,858.617368
-334.2574,1000,859.653655
-329.922134,1000,860.689973
-391.474293,1000,861.736694
-298.960523,1000,862.795366
-315.632767,1000,863.832003
-424.192451,1000,864.888656
-459.989264,1000,867.688836
-297.783104,1000,868.740632
-311.85613,1000,869.778513
-373.509866,1000,870.814346
-509.357414,1000,871.85177
-454.174491,1000,872.888385
-444.908133,1000,873.924857
-398.768788,1000,874.972941
-325.73391,1000,876.0084
-321.025765,1000,877.04483
-337.02819,1000,879.851493
-291.653928,1000,880.903191
-356.713357,1000,881.949385
-412.797404,1000,883.011029
-304.246202,1000,884.058992
-309.748163,1000,885.105423
-383.734158,1000,886.14168
-362.125247,1000,887.179264
-313.35019,1000,888.215576
-194.222288,1000,889.251254
-317.940849,1000,891.967472
-360.421325,1000,893.003049
-348.659898,1000,894.039214
-220.306812,1000,895.075069
-469.991712,1000,896.11054
-393.860245,1000,897.146315
-350.787083,1000,898.185553
-435.759005,1000,899.22436
-275.48414,1000,900.26345
-431.670491,1000,901.3016
-582.227655,1000,904.041817
-325.968331,1000,905.081729
-480.689681,1000,906.120789
-426.075749,1000,907.16055
-323.485238,1000,908.215412
-368.257381,1000,909.254008
-474.262815,1000,910.290961
-273.288902,1000,911.327339
-358.455009,1000,912.371533
-429.632838,1000,913.41957
-347.871814,1000,916.151797
-302.562786,1000,917.188077
-240.921947,1000,918.225398
-771.192192,1000,919.262477
-270.296537,1000,920.330213
-330.546786,1000,921.367807
-295.886839,1000,922.405166
-196.924108,1000,923.471237
-387.770735,1000,924.507796
-352.957729,1000,925.544408
-315.270807,1000,928.271557
-302.381208,1000,929.306667
-377.231985,1000,930.34318
-324.562698,1000,931.401881
-372.339874,1000,932.44135
-332.092439,1000,933.608523
-345.726286,1000,934.841602
-332.406871,1000,935.957474
-379.341363,1000,936.992404
-256.022914,1000,938.027404
-272.869135,1000,940.83109
-328.786047,1000,941.934399
-414.767575,1000,943.036143
-290.519501,1000,944.139241
-295.984916,1000,945.24803
-262.063871,1000,946.352347
-387.871641,1000,947.456141
-215.430814,1000,948.559557
-297.489146,1000,949.663821
-303.18927,1000,950.765975
-401.531154,1000,953.531398
-293.83034,1000,954.63417
-334.332283,1000,955.736901
-330.086184,1000,956.839586
-291.798773,1000,957.942255
-334.708178,1000,959.044365
-447.291575,1000,960.145147
-357.672495,1000,961.245496
-330.9475,1000,962.346349
-297.781501,1000,963.448698
-369.613751,1000,966.158539
-331.286226,1000,967.195101
-353.017155,1000,968.238115
-354.534458,1000,969.275765
-333.407077,1000,970.313599
-293.322671,1000,971.351721
-302.88711,1000,972.395257
-257.844009,1000,973.430878
-289.09422,1000,974.468214
-271.88922,1000,975.505233
-492.745376,1000,978.21923
-299.65368,1000,979.255357
-304.791746,1000,980.295737
-372.60312,1000,981.33618
-255.523404,1000,982.380019
-307.294268,1000,983.416687
-317.971529,1000,984.457524
-329.271858,1000,985.493736
-310.989186,1000,986.531541
-307.064482,1000,987.567341
-279.543442,1000,990.280156
-314.341804,1000,991.317716
-249.853287,1000,992.355443
-391.951459,1000,993.39278
-325.320381,1000,994.429682
-248.406516,1000,995.466972
-274.837029,1000,996.504864
-319.705494,1000,997.54228
-322.791811,1000,998.581013
-312.806631,1000,999.618806
-280.066252,1000,1002.336366
-612.77502,1000,1003.374028
-394.084706,1000,1004.411366
-371.091722,1000,1005.453151
-257.85229,1000,1006.492403
-230.275497,1000,1007.530688
-333.610685,1000,1008.570154
-302.340774,1000,1009.608009
-234.886727,1000,1010.647455
-369.284798,1000,1011.685803
-295.696105,1000,1014.406758
-288.038022,1000,1015.446417
-228.787837,1000,1016.491959
-534.726214,1000,1017.529278
-301.720774,1000,1018.569385
-290.394981,1000,1019.608324
-310.922854,1000,1020.653692
-353.36701,1000,1021.697307
-265.485879,1000,1022.735718
-272.898933,1000,1023.776408
-248.70471,1000,1026.515038
-221.511337,1000,1027.556172
-348.587912,1000,1028.597208
-351.196255,1000,1029.647197
-248.557467,1000,1030.688074
-372.96617,1000,1031.729322
-312.83334,1000,1032.769007
-307.330311,1000,1033.809915
-197.204659,1000,1034.849933
-222.322469,1000,1035.889358
-434.560614,1000,1038.612001
-221.049147,1000,1039.656236
-331.573861,1000,1040.69596
-336.817641,1000,1041.734847
-269.259842,1000,1042.782751
-221.776914,1000,1043.827567
-268.111339,1000,1044.868023
-324.788521,1000,1045.915107
-286.878697,1000,1046.958753
-287.978407,1000,1048.006438
-264.721731,1000,1050.733898
-321.834146,1000,1051.771704
-319.248007,1000,1052.81018
-296.273776,1000,1053.852848
-456.395175,1000,1054.890558
-260.756429,1000,1055.93062
-321.07191,1000,1056.972076
-245.168609,1000,1058.011713
-300.662252,1000,1059.049675
-247.13979,1000,1060.087771
-373.04701,1000,1062.822408
-182.109553,1000,1063.864499
-291.428071,1000,1064.90798
-243.764428,1000,1065.948258
-348.397307,1000,1066.98731
-283.869336,1000,1068.03114
-306.611117,1000,1069.070013
-226.629103,1000,1070.107708
-306.302667,1000,1071.147154
-332.549036,1000,1072.186071
-239.913632,1000,1074.912071
-265.870314,1000,1075.953199
-281.024014,1000,1076.990566
-304.233292,1000,1078.033711
-233.993366,1000,1079.07015
-339.33332,1000,1080.106515
-409.917879,1000,1081.141847
-432.248317,1000,1082.203488
-267.347567,1000,1083.239018
-167.498199,1000,1084.310431
-205.168565,1000,1087.001489
-386.425994,1000,1088.042303
-299.357307,1000,1089.079921
-297.285887,1000,1090.114673
-338.278664,1000,1091.149533
-213.194172,1000,1092.211082
-215.93987,1000,1093.244666
-293.006114,1000,1094.282564
-212.936407,1000,1095.408145
-478.831766,1000,1096.441715
-247.372463,1000,1099.162417
-364.749835,1000,1100.197718
-253.933202,1000,1101.233109
-214.385677,1000,1102.267287
-266.03152,1000,1103.302913
-273.214564,1000,1104.33819
-263.020842,1000,1105.374302
-311.220539,1000,1106.409312
-167.752001,1000,1107.446578
-299.382931,1000,1108.48091
-378.077132,1000,1111.185004
-177.1931,1000,1112.245234
-448.435076,1000,1113.282219
-321.03195,1000,1114.331777
-423.509423,1000,1115.366802
-285.946338,1000,1116.402711
-265.4622,1000,1117.438291
-190.223143,1000,1118.499483
-295.242689,1000,1119.627121
-331.323871,1000,1120.661589
-213.53111,1000,1123.373714
-404.32138,1000,1124.424461
-237.980175,1000,1125.467602
-366.104319,1000,1126.507811
-201.655926,1000,1127.546138
-303.131314,1000,1128.595019
-199.967214,1000,1129.632876
-237.852793,1000,1130.670534
-331.77859,1000,1131.710494
-227.058667,1000,1132.748169
-329.70119,1000,1135.46629
-356.008495,1000,1136.509881
-216.363989,1000,1137.552294
-313.609868,1000,1138.594302
-235.259114,1000,1139.634994
-256.939859,1000,1140.676264
-336.678376,1000,1141.717403
-240.775609,1000,1142.75874
-303.582022,1000,1143.800885
-196.465878,1000,1144.842448
-273.456008,1000,1147.574677
-289.413766,1000,1148.616633
-204.069127,1000,1149.657212
-233.87296,1000,1150.699353
-281.114721,1000,1151.739925
-151.544755,1000,1152.778817
-240.674097,1000,1153.81721
-267.756259,1000,1154.856568
-258.579339,1000,1155.896359
-201.725043,1000,1156.934762
-242.953028,1000,1159.658529
-160.183112,1000,1160.700671
-222.101542,1000,1161.741276
-225.972017,1000,1162.783399
-216.901153,1000,1163.845354
-322.737095,1000,1164.883486
-305.545214,1000,1165.920438
-226.415615,1000,1166.958152
-239.182771,1000,1167.996102
-398.420773,1000,1169.032637
-200.317279,1000,1171.763855
-227.595074,1000,1172.80284
-233.54615,1000,1173.855367
-195.035326,1000,1174.892644
-312.455922,1000,1175.930943
-236.465637,1000,1176.96747
-248.49295,1000,1178.006305
-145.575573,1000,1179.044558
-212.938574,1000,1180.082667
-233.183538,1000,1181.120071
-223.093352,1000,1183.847688
-305.701418,1000,1184.889512
-134.198863,1000,1185.928279
-190.752602,1000,1186.967592
-188.865149,1000,1188.006233
-243.413295,1000,1189.044359
-207.829661,1000,1190.083402
-236.640479,1000,1191.1219
-210.739289,1000,1192.160562
-193.203084,1000,1193.198287
-218.700882,1000,1195.931107
-154.963751,1000,1196.975363
